Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"T Zeng","Multi-Layer Thermionic-Tunneling Structures for Power Generation",2005,"… on Integration and Packaging of MEMS …","… .asmedigitalcollection.asme.org","https://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleID=1577484","",655,"2018-12-02","","","","",,,,,0,0.00,0,1,13
0,"J Song, L Lu, Q Cheng, Z Luo","Three-body heat transfer between anisotropic magneto-dielectric hyperbolic metamaterials",2018,"Journal of …","… .asmedigitalcollection.asme.org","http://manufacturingscience.asmedigitalcollection.asme.org/article.aspx?articleid=2674728","",656,"2018-12-02","","","","",,,,,0,0.00,0,4,1
0,"H Mariji, SI Maslovski","Dynamic dyadic green function method for modeling of heat transfer in metamaterials",2018,"Metamaterials XI","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10671/1067114/Dynamic-dyadic-green-function-method-for-modeling-of-heat-transfer/10.1117/12.2306684.short","",657,"2018-12-02","","","","",,,,,0,0.00,0,2,1
0,"P Santhanam","Electro-luminescent cooling in the deep sub-bandgap bias regime",2015,"Laser Refrigeration of Solids VII","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9000/900007/Electro-luminescent-cooling-in-the-deep-sub-bandgap-bias-regime/10.1117/12.2040497.short","",658,"2018-12-02","","","","",,,,,0,0.00,0,1,3
0,"AA Kyasov, GV Dedkov","Fluctuation-Electromagnetic Interaction between Rotating Nanoparticles. 2. Relativistic Theory",2012,"arXiv preprint arXiv:1210.6957","arxiv.org","https://arxiv.org/abs/1210.6957","",659,"2018-12-02","","","","",,,,,0,0.00,0,2,6
0,"GV Dedkov, AA Kyasov","Friction and Radiative Heat Exchange in a System of Two Parallel Plates Moving Sideways: Levin-Polevoy-Rytov Theory Revisited",2018,"arXiv preprint arXiv:1802.07158","arxiv.org","https://arxiv.org/abs/1802.07158","",660,"2018-12-02","","","","",,,,,0,0.00,0,2,1
0,"M Arik, J Bray, S Weaver","Nano-thermotunneling systems for efficient power generation",2010,"Micro-and Nanotechnology …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/7679/76791F/Nano-thermotunneling-systems-for-efficient-power-generation/10.1117/12.850914.short","",661,"2018-12-02","","","","",,,,,0,0.00,0,3,8
0,"Y Tsurimaki, PO Chapuis, R Vaillon…","REDUCING THERMAL RADIATION HEAT TRANSFER WITH INTERFERENCES?",2009,"Int. J. Heat …","condmat.uni-oldenburg.de","http://www.condmat.uni-oldenburg.de/Summerschool/2013/posters/Poster_Tsurimaki.pdf","",662,"2018-12-02","PDF","","","",,,,,0,0.00,0,4,9
0,"S Edalatpour, M Francoeur","Investigation of size effect on the emissivity of thin films",2012,"ASME 2012 …","… .asmedigitalcollection.asme.org","https://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleid=1751297","",663,"2018-12-02","","","","",,,,,0,0.00,0,2,6
0,"EN Numer","PhD Proposal 2016",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/4858/41f9701aed60c24d41435b4b7d2db62022d8.pdf","",664,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,
0,"Y Ganjeh","A Novel Experimental Platform for the Study of Near-Field Radiative Transport and Measurements from Thin Dielectric Coatings.",2015,"","deepblue.lib.umich.edu","https://deepblue.lib.umich.edu/handle/2027.42/113485","",665,"2018-12-02","","","","",,,,,0,0.00,0,1,3
0,"P Ben-Abdallah","Energy harvesting from lukewarm photons",2018,"Nature nanotechnology","nature.com","https://www.nature.com/articles/s41565-018-0180-5","",666,"2018-12-02","","","","",,,,,0,0.00,0,1,1
0,"A Narayanaswamy, G Chen","Near Field Surface Wave Enhanced Photon Transport",2003,"ASME 2003 …","… .asmedigitalcollection.asme.org","http://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleid=1580520","",667,"2018-12-02","","","","",,,,,0,0.00,0,2,15
0,"ZM Zhang, ET Enikov…","Near-field radiative transfer between heavily doped SiGe at elevated temperatures",2012,"Journal of …","… .asmedigitalcollection.asme.org","http://gasturbinespower.asmedigitalcollection.asme.org/article.aspx?articleid=1450606","",668,"2018-12-02","","","","",,,,,0,0.00,0,3,6
1,"HP BALTES","SMALL PARTICLES-DYNAMIC PROPERTIES OF LATTICE.",1977,"… internationale sur les petites particules et amas …","Journal de physique","","https://scholar.google.com/scholar?cites=16577567567567769199&as_sdt=5,33&sciodt=0,33&hl=en&num=20",669,"2018-12-02","CITATION","","","",,,,,1,0.02,1,1,41
0,"Y Chen, Z Zheng","The influence of the two-dimensional sinusoidal gratings on the near-field radiative heat flux between two doped silicon films",2018,"International Journal of Heat and Mass Transfer","Elsevier","https://www.sciencedirect.com/science/article/pii/S001793101735247X","",670,"2018-12-02","HTML","","","",,,,,0,0.00,0,2,1
0,"CM Hargreaves","HBG Casimir's Teachings in Leiden and in Eindhoven",1989,"Physics in the Making","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780444880192500209","",671,"2018-12-02","CITATION","","","",,,,,0,0.00,0,1,29
0,"H Chalabi, E Hasman, ML Brongersma","Near field radiative thermal transfer between nano-structured periodic materials",,"researchgate.net","","https://www.researchgate.net/profile/Erez_Hasman/publication/259483121_Near_field_radiative_thermal_transfer_between_nano-structured_periodic_materials/links/5516ecf30cf2f7d80a39cf5d/Near-field-radiative-thermal-transfer-between-nano-structured-periodic-materials.pdf","",672,"2018-12-02","PDF","","","",,,,,0,0.00,0,3,
0,"M Francoeur","Near-Field Thermal Radiation",2017,"Handbook of Thermal Science and Engineering","Springer","https://link.springer.com/content/pdf/10.1007/978-3-319-32003-8_63-1.pdf","",673,"2018-12-02","","","","",,,,,0,0.00,0,1,1
0,"JC Cuevas, FJ García-Vidal","Radiative Heat Transfer",2018,"ACS Photonics","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsphotonics.8b01031","",674,"2018-12-02","","","","",,,,,0,0.00,0,2,1
0,"K Sasihithlu, J Pendry, G Agarwal","Coupled harmonic oscillator description for modeling the surface mode contribution to the dynamic heat transfer between vacuum separated planar surfaces",2017,"arXiv preprint arXiv:1711.02398","arxiv.org","https://arxiv.org/abs/1711.02398","",675,"2018-12-02","","","","",,,,,0,0.00,0,3,1
0,"YT Shah","Thermal Energy Storage",2018,"Thermal Energy: Sources, Recovery, and Applications","CRC Press","","",676,"2018-12-02","CITATION","","","",,,,,0,0.00,0,1,1
0,"H Iizuka, S Fan","Exergy in near-field electromagnetic heat transfer",2017,"Journal of Applied Physics","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.5004662","",677,"2018-12-02","","","","",,,,,0,0.00,0,2,1
0,"JJ Greffet, F Marquier, R Carminati…","Émission spontanée cohérente de lumière",2004,"Journal de Physique …","EDP sciences","","",678,"2018-12-02","CITATION","","","",,,,,0,0.00,0,4,14
0,"ГВ Дедков, АА Кясов","Радиационный теплообмен сферических частиц с пластинами металла и диэлектрика",2011,"Физика твердого тела","journals.ioffe.ru","http://journals.ioffe.ru/ftt/2011/04/p625-632.pdf","",679,"2018-12-02","PDF","","","",,,,,0,0.00,0,2,7
0,"АИ Волокитин","Радиационная передача тепла и вакуумное трение",2003,"Природа","priroda.ras.ru","http://priroda.ras.ru/pdf/2003-05.pdf#page=9","",680,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,15
0,"N Könne","Molekularer Wärmetransport einzelner Moleküle",2016,"","d-nb.info","https://d-nb.info/1084187736/34","",681,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,2
0,"王傲, 宣益民","石墨烯对金属平行平板间近场辐射的调控",2016,"工程热物理学报","cqvip.com","http://www.cqvip.com/qk/90922x/201608/669613974.html","",682,"2018-12-02","","","","",,,,,0,0.00,0,2,2
0,"居城俊和, 山田昇","20pm3-PM019 表面微細構造を有する平行平板間における近接場熱ふく射エネルギー輸送の実験検証",2014,"マイクロ・ナノ工学シンポジウム 2014.6","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/jsmemnm/2014.6/0/2014.6__20pm3-PM0_19/_article/-char/ja/","",683,"2018-12-02","","","","",,,,,0,0.00,0,2,4
0,"МА Ремнев, АП Виноградов, АА Пухов","Оценка мощности радиационного теплопереноса в плазмонном нанокомпозите",2017,"Теплофизика высоких …","mathnet.ru","http://www.mathnet.ru/tvt10164","",684,"2018-12-02","","","","",,,,,0,0.00,0,3,1
0,"W Müller-Hirsch","Wärmeübertrag in der Ultra-Hochvakuum-Rasterwärmespektroskopie",2000,"","oops.uni-oldenburg.de","http://oops.uni-oldenburg.de/id/eprint/395","",685,"2018-12-02","","","","",,,,,0,0.00,0,1,18
0,"张春, 曾志刚, 杨艳, 杨鹏辉, 胡志宇","近场热辐射研究的最新进展",2010,"红外","cqvip.com","http://www.cqvip.com/qk/95644x/201012/36110180.html","",686,"2018-12-02","","","","",,,,,0,0.00,0,5,8
0,"郑志恒, 宣益民","薄膜和半无限大介质间的近场辐射换热研究",2012,"工程热物理学报","researchgate.net","https://www.researchgate.net/profile/Zhiheng_Zheng2/publication/288662975_The_investigation_of_the_near-field_radiative_heat_transfer_between_thin_film_and_semi-infinite_body/links/592006d90f7e9b99793cef93/The-investigation-of-the-near-field-radiative-heat-transfer-between-thin-film-and-semi-infinite-body.pdf","",687,"2018-12-02","PDF","","","",,,,,0,0.00,0,2,6
0,"АИ Волокитин","Êâàíòîâîå òðåíèå è ãðàôåí",2011,"В НОМЕРЕ","priroda.ras.ru","http://priroda.ras.ru/pdf/2011-09.pdf#page=14","",688,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,7
0,"李璟文, 陈学康, 曹生珠, 王兰喜","基于导电聚合物的非制冷辐射热探测技术研究",2010,"红外技术","cqvip.com","http://www.cqvip.com/qk/92901x/201007/37132815.html","",689,"2018-12-02","","","","",,,,,0,0.00,0,4,8
0,"АИ Волокитин","Радиационная передача тепла и"" вакуумное"" трение между наноструктурами",2002,"Вестник Самарского государственного …","cyberleninka.ru","https://cyberleninka.ru/article/n/radiatsionnaya-peredacha-tepla-i-vakuumnoe-trenie-mezhdu-nanostrukturami","",690,"2018-12-02","HTML","","","",,,,,0,0.00,0,1,16
0,"АИ Волокитин","Сингулярный резонанс в флуктуационно-электромагнитных явлениях при вращении наночастицы вблизи поверхности конденсированной среды",2018,"Письма в Журнал экспериментальной и …","mathnet.ru","http://www.mathnet.ru/rus/jetpl5633","",691,"2018-12-02","","","","",,,,,0,0.00,0,1,1
0,"李静, 冯妍卉, 张欣欣, 黄丛亮, 王戈","Near-field radiative heat transfer in mesoporous alumina",2015,"中国物理 B: 英文版","cqvip.com","http://www.cqvip.com/qk/85823x/201501/663382114.html","",692,"2018-12-02","","","","",,,,,0,0.00,0,5,3
0,"李静, 冯妍卉, 张欣欣, 黄丛亮, 杨穆","介孔二氧化硅球形孔内近场辐射换热",2015,"工程科学学报","cqvip.com","http://www.cqvip.com/qk/90748a/201508/665884768.html","",693,"2018-12-02","","","","",,,,,0,0.00,0,5,3
0,"居城俊和","表面微細構造を用いた遠方‐近接場ふく射制御に関する研究",2015,"","長岡技術科学大学","","",694,"2018-12-02","CITATION","","","",,,,,0,0.00,0,1,3
0,"JA PESCADOR ROJAS","NANOPARTICULAS BIMETALICAS DE AU-AG: SINTESIS, CARACTERIZACION Y SU APLICACION PARA EL TRANSPORTE TERMICO",2013,"","repositoriodigital.ipn.mx","http://repositoriodigital.ipn.mx/bitstream/123456789/10720/1/PTA_M_20061220_003.PDF","",695,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,5
0,"ИВ Бычков, ВА Голунов, ДС Каленов…","Собственное излучение и коэффициент отражения ЭМВ в диапазоне 8 мм сплавов Ni 2,14Mn 0,81GaFe 0,05 и TiNi в температурном интервале …",2014,"Журнал …","jre.cplire.ru","http://jre.cplire.ru/alt/dec14/27/text.pdf","",696,"2018-12-02","PDF","","","",,,,,0,0.00,0,4,4
0,"АИ Волокитин","РАА ДД ИИ АА ЦЦ ИИ ОО НН НН АА ЯЯ ПП ЕЕ РР ЕЕ ДД ААЧЧ АА ТТ ЕЕ ПП ЛЛ АА ИИ ВВАА КК УУ УУ ММ НН ОО ЕЕ ТТ РР ЕЕ НН ИИ ЕЕ",,"csr.spbu.ru","","http://www.csr.spbu.ru/pub/RFBR_publications/articles/physics/2004/radiacionnaya_peredacha_tepla_04_phiz.pdf","",697,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,
0,"吴会海, 黄勇, 朱克勇","手性超材料和双曲超材料近场热辐射研究",2016,"工程热物理学报","cqvip.com","http://www.cqvip.com/qk/90922x/201603/668091063.html","",698,"2018-12-02","","","","",,,,,0,0.00,0,3,2
0,"Y Jun, H Wei, H Bo, T Jin, Z Yong-Sheng, Z Xiang-Qun…","Home Search About Current Issue Hightlights Contact us",,"researchgate.net","","https://www.researchgate.net/profile/Yanhui_Feng2/publication/271224548_Near-field_radiative_heat_transfer_in_mesoporous_alumina/links/55814e5608ae607ddc324c3f/Near-field-radiative-heat-transfer-in-mesoporous-alumina.pdf","",699,"2018-12-02","PDF","","","",,,,,0,0.00,0,7,
0,"박근한","열광기전 에너지 변환과 마이크로/나노스케일 복사 열전달 연구 동향",2009,"기계저널","dbpia.co.kr","http://www.dbpia.co.kr/Journal/ArticleDetail/NODE01238360","",700,"2018-12-02","","","","",,,,,0,0.00,0,1,9
0,"A Siria","Nano Electro Mechanical Systems and Interactions at the nanoscale",2009,"","tel.archives-ouvertes.fr","https://tel.archives-ouvertes.fr/tel-00444573/","",701,"2018-12-02","","","","",,,,,0,0.00,0,1,9
0,"ГВ Дедков, АА Кясов","Радиационный теплообмен сферических частиц, обусловленный флуктуационно-электромагнитным полем",2010,"Письма в Журнал технической физики","elibrary.ru","https://elibrary.ru/item.asp?id=20327173","",702,"2018-12-02","","","","",,,,,0,0.00,0,2,8
0,"JJ Greffet, F Marquier, SA Biehs, FSS Da Rosa…","Tailoring radiative heat transfer with surface waves",2011,"…","hal.archives-ouvertes.fr","https://hal.archives-ouvertes.fr/hal-00824866/","",703,"2018-12-02","CITATION","","","",,,,,0,0.00,0,5,7
0,"F Niebisch, A Festkörperspektroskopie, J Pelzl","Aufbau und Test von Anordnungen zur Photothermischen Reflexions-und Nahfeldmikroskopie",1998,"","niebisch.net","http://www.niebisch.net/wp-content/uploads/diplomarbeit.pdf","",704,"2018-12-02","PDF","","","",,,,,0,0.00,0,3,20
0,"MMJ Perrin","UMR 5493",2007,"Director","lpmmc.cnrs.fr","https://lpmmc.cnrs.fr/spip.php?article486","",705,"2018-12-02","HTML","","","",,,,,0,0.00,0,1,11
0,"F SINGER, Y EZZAHRI, K JOULAIN","Application d'un modèle nonlocal de la permittivité diélectrique pour l'étude du transfert radiatif en champ proche entre deux matériaux diélectriques …",,"gsite.univ-provence.fr","","http://gsite.univ-provence.fr/gsite/Local/sft/dir/user-3775/documents/actes/congres_2013/articles/6142.pdf","",706,"2018-12-02","PDF","","","",,,,,0,0.00,0,3,
0,"平島大輔, 花村克悟","導体ピラーアレイを用いた表面プラズモンポラリトン干渉による近接場ふく射輸送のスペクトル制御",2016,"日本機械学会論文集","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/transjsme/82/844/82_16-00219/_article/-char/ja/","",707,"2018-12-02","","","","",,,,,0,0.00,0,2,2
0,"АИ Волокитин","Квантовое трение и графен",2011,"Природа","elibrary.ru","https://elibrary.ru/item.asp?id=16863813","",708,"2018-12-02","CITATION","","","",,,,,0,0.00,0,1,7
0,"K Joulain","Transferts aux petites échelles: application au rayonnement thermique, aux forces de Casimir et à la conduction thermique",2006,"","tel.archives-ouvertes.fr","https://tel.archives-ouvertes.fr/tel-00012158/","",709,"2018-12-02","","","","",,,,,0,0.00,0,1,12
0,"R Carminati","Design ab-initio de matériaux micro et nanostructurés pour l'émission thermique cohérente en champ proche et en champ lointain.",2008,"","researchgate.net","https://www.researchgate.net/profile/Jeremie_Drevillon/publication/30518027_Design_ab-initio_de_materiaux_micro_et_nanostructures_pour_l'emission_thermique_coherente_en_champ_proche_et_en_champ_lointain/links/548024490cf250f1edbfad2c.pdf","",710,"2018-12-02","PDF","","","",,,,,0,0.00,0,1,10
0,"F SINGER, Y EZZAHRI, K JOULAIN","Application de la théorie de la réponse nonlocale macroscopique de la fonction diélectrique pour l'étude du transfert radiatif de chaleur en champ proche entre …",,"sft.asso.fr","","http://www.sft.asso.fr/Local/sft/dir/user-3775/documents/actes/Congres_2014/Communications/8560.pdf","",711,"2018-12-02","PDF","","","",,,,,0,0.00,0,3,
0,"ГВ Дедков, АА Кясов","О РАДИАЦИОННОМ ТЕПЛООБМЕНЕ МЕТАЛЛИЧЕСКИХ ЧАСТИЦ",2010,"Известия Кабардино-Балкарского …","izvestia.kbsu.ru","http://izvestia.kbsu.ru/arhiv/proceeding1_2010full.pdf#page=92","",712,"2018-12-02","PDF","","","",,,,,0,0.00,0,2,8
0,"郑志恒, 宣益民","常规材料与超材料间的近场辐射换热分析",2011,"科学通报","cqvip.com","http://www.cqvip.com/qk/94252x/201120/38612199.html","",713,"2018-12-02","","","","",,,,,0,0.00,0,2,7
